Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/28/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United Kingdom,GBR,Deposit interest rate (%),FR.INR.DPST,3.375,4.041666667,2.791666667,2,3.25,4.416666667,4.5,4.208333333,5.416666667,5.916666667,5.208333333,3.833333333,4.145833333,8.020833333,9.5,7.083333333,7.541666667,4.895833333,6.083333333,11.70833333,14.125,10.66666667,12.42166667,11.1925,7.271666667,11.7925,9.851666667,8.569166667,8.545833333,11.505,12.54416667,10.28,7.461666667,3.97,3.656666667,4.109166667,3.045,3.631666667,4.483333333,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.15564408,14.70505766,16.28912548,9.083333333,5.333333333,4,4.829692729,5.889564139,8.82981613,7.074614086,7.482497111,10.13193645,10.19425252,11.23927392,10.81032344,10.06215155,11.53779736,10.70552012,9.726617269,8.425679978,8.910206891,9.93868143,9.652524006,8.8326,
Ghana,GHA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,11.5,11.5,11.5,11.5,11.5,11.5,15,15.75,17,17.58333333,16.5,15.5,,21.32333333,16.32333333,23.62916667,23.14666667,28.73416667,34.4975,35.75916667,32.04916667,23.5625,28.60416667,30.85416667,16.20833333,14.32333333,13.625,10.1625,8.885416667,8.895833333,11.285,17.06416667,12.87833333,8.908333333,10.05,12.35,12.90416667,13.33916667,13.16666667,,,
Gibraltar,GIB,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,16.83333333,19.5,21,22,23,19.75,18,17.5,17,15.66666667,6.375,5.666666667,7.5,8.025,7.4,6.5,8.85,14.35,17.5,17.5,17.5,17.5,17.5,17.5,16.73333333,15.62308333,13.12625,6.694525,3.841666667,3.701666667,3.099166667,
Gambia,GMB,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,10.5,9.75,16.125,15.75,15,12.91666667,11.33333333,12.70833333,13.83333333,13,12.58333333,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.70833333,16.41666667,22,17.33333333,12.66666667,12.89166667,12.86666667,15.5,14.625,11.75,11.5,13.43583333,16.51083333,,,15.775,9,
Guinea-Bissau,GNB,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6075,7.821666667,7.813333333,8.124166667,8.579166667,8.386666667,8.500833333,7.9925,7.654166667,7.258333333,6.998333333,6.925,6.49,,
Equatorial Guinea,GNQ,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.5,7.5,7.75,8.083333333,5.5,5.458333333,5,5,5,5,5,5,5,5,4.916666667,4.333333333,4.25,3.75,3.25,3.25,3.25,3.25,3.208333333,2.6,2.45,2.45,2.45,,
Greece,GRC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,4.5,4.5,4.5,6.333333333,7.5,7.5,5.791666667,6.291666667,6.083333333,5.666666667,7,3.744676608,3.674660036,3.88049029,3.612199975,3.670683193,3.738258232,3.928270417,4.15535816,4.302759766,4.235172496,4.227666368,3.592563837,3.3870178,3.32186924,2.867415769,2.951852049,3.12584593,3.22884066,3.273379996,3.079152915,3.112427855,2.858128653,2.640459829,2.399541306,1.827666667,1.54,1.4475,1.385,
Greenland,GRL,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8275,5.443333333,7.961666667,10.17083333,8.754166667,6.915,4.7825,4.19,4.349166667,4.503333333,4.763333333,5.079166667,5.576666667,5.4525,5.244166667,5.293333333,5.451666667,5.4775,5.465833333,5.475,5.37,5.1725,
Guam,GUM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,11,11.58333333,12,12,12,12,11.08333333,12,15.8075,29.175,29.52916667,22.50916667,12.2575,11.4175,12.9,10.48833333,8.564166667,8.1,9.075,8.708333333,7.631964286,4.526666667,3.182857143,2.683194444,2.58875,2.535763889,2.473333333,2.373541667,2.323908333,2.268083333,1.940966667,1.523125,1.133680556,1.072916667,1.114583333,1.166666667,1.05,0.994444444,
High income,HIC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong,HKG,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54,5.6275,4.643333333,5.977591667,6.621666667,4.499166667,4.800833333,2.3775,0.345,0.066666667,0.025,1.260833333,2.7,2.423333333,0.448333333,0.010833333,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.044166667,
Honduras,HND,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,9.925,9.7,9.616666667,8.625,8.575,8.775,11.45,12.34166667,11.6,11.55833333,11.96666667,16.7,21.28333333,18.5825,19.96583333,15.93416667,14.47666667,13.74468105,11.48380223,11.0947345,10.8975,9.331666667,7.783333333,9.490833333,10.81666667,9.813689167,8.1821625,8.934915,11.64742833,10.82267833,9.700419167,8.644205833,8.254491667,8.298333333,
Heavily indebted poor countries (HIPC),HPC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.4669905,379.3127816,6.519498267,5.524684783,5.585,4.296666667,4.620833333,4.310833333,3.741666667,3.229166667,1.889166667,1.526666667,1.873333333,1.714166667,1.715,2.335833333,2.82,3.203333333,1.7575,1.6975,1.881666667,1.520833333,1.353333333,,,,,
Haiti,HTI,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.616666667,7.808333333,5.916666667,2.304583333,1.131666667,0.735833333,0.281666667,0.454166667,0.683333333,2.614166667,4.285833333,5.635,5.409166667,6.131666667,
Hungary,HUN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.675,30.40833333,24.40833333,15.65,20.30833333,24.76678363,20.63042285,17.65546367,15.4086976,12.64901237,9.19147846,8.984390991,7.320271786,7.077818021,10.50384347,6.410233289,6.03297148,7.230347912,8.056336582,8.139442158,4.926409221,5.490114029,6.273924696,3.770748274,1.777462585,1.112503296,0.580953227,0.120096356,0.06432243,
IBRD only,IBD,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.53083333,23.31666667,19.6025,14.5475,12.53333333,16.7175,17.25583333,20.01416667,39.06666667,25.7375,12.50333333,15.48166667,15.5025,10.59,6.443333333,8.079166667,11.41083333,7.975833333,8.4925,9.278333333,7.016666667,6.930833333,5.946666667,6.264166667,8.7525,8.336666667,7.165893568,6.518333333,6.129166667,
IDA only,IDX,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.675,11.7,11.777,11.56,11.60142123,13.30485123,13.14,11.94,11.1615765,14.81184302,14.76277306,16.94210723,16.3,12.8,,,
Iraq,IRQ,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,6.558333333,6.616666667,10.43,10.54,7.819166667,6.0575,5.9125,5.874166667,5.746666667,5.158333333,4.856666667,4.779754902,,,
Iceland,ISL,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.08166667,14.48,13.07333333,10.99416667,11.34484167,8.629858333,6.179191667,6.033641667,6.647125,3.618191667,3.238133333,4.30955,3.496335833,3.297956667,1.074158558,1.554359325,2.5207887,2.2033164,1.431499698,0.79768238,0.457126364,0.483866165,0.519110928,0.562406321,
Italy,ITA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,10.775,7.075,5.675,8.283333333,9.533333333,10.55,10.70833333,13.6,15.85833333,19.575,18.75833333,15.64166667,15.8,15.95,23.875,24.66666667,33.625,27.59166667,36.41083333,23.20666667,25.1675,13.86833333,16.4025,14.11666667,14.66302457,13.31763437,11.50883418,11.79425211,10.75106841,9.815281806,9.256432455,8.886668566,9.123407534,9.673565209,6.442038796,4.279065868,3.751009463,3.695703417,4.522480064,3.894651964,3.555828023,3.710695029,3.243283783,
Jordan,JOR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0925,7.6825,8.5025,9.110833333,8.205833333,8.304166667,6.968333333,5.805,4.425833333,3.143333333,2.491666667,2.9125,4.620833333,5.446666667,5.460833333,4.944166667,3.5275,3.395,3.771666667,4.8475,4.519166667,3.499166667,3.026666667,3.433333333,4.371666667,
Japan,JPN,Deposit interest rate (%),FR.INR.DPST,4.3,4.075,4,4,4,4,4,4,4,4,4,4,3.875,4,5.333333333,5.333333333,4.5,3.833333333,2.6875,3.3125,5.5,4.4375,3.75,3.75,3.5,3.5,2.316666667,1.76,1.76,1.97,3.56,4.135916667,3.350583333,2.144,1.698416667,0.9015,0.3005,0.301333333,0.265916667,0.11675,0.070416667,0.057083333,0.035583333,0.0425,0.08025,0.271083333,0.68275,0.808166667,0.58875,0.434916667,0.500083333,0.461583333,0.478,0.542166667,0.41525,0.40625,0.300416667,0.320666667,,
Kazakhstan,KAZ,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.315,5.129999999,5.129999999,5.129999999,5.129999999,5.129999999,5.753333333,8.846666667,12.1975,13.27,11.77083333,11.25,11.25,10.3125,10.33333333,12,13.66666667,14.5,,,15.72,13.5975,17.59083333,16.72166667,18.40083333,9.550833333,8.100833333,6.639166667,5.486666667,4.133333333,2.433333333,5.0825,5.138702951,5.162251046,5.302130634,5.96701675,4.557366667,5.628563398,11.57214466,8.641769671,8.373379608,9.188945211,8.688625573,7.674123258,8.292700217,
Kyrgyz Republic,KGZ,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.70593148,28.98187503,35.37008787,27.37889848,14.45166349,8.087168318,4.118788752,2.519632676,1.954728601,1.970908143,1.878892377,2.152708158,2.452329373,2.812542975,1.963203562,2.200567203,2.315941087,2.332409928,2.490388306,2.458368641,2.42149746,2.753195738,2.419630098,
Cambodia,KHM,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.388888889,8.708333333,8.8,8.033333333,7.8,7.333333333,6.83,4.361666667,2.491666667,2.016666667,1.791666667,1.916666667,1.841666667,1.9046875,1.905208333,1.663333333,1.264591667,1.3380375,1.333796296,1.343402778,1.41875,1.418770833,1.436991667,1.525223214,1.376111111,
Kiribati,KIR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,6,6,6,6.5,6.5,6.541666667,6.5,6.583333333,7.5,7.416666667,7.5,4.524062617,4.347722776,4.392103502,3.991422682,4.521621619,4.265989911,4.269379569,4.218303455,4.313628909,4.322322098,4.226800433,4.010621058,4.492767062,4.543738942,4.509661932,4.561139259,4.595707192,4.549304601,4.59065451,4.593379404,4.465355665,4.274618507,3.736245864,3.183687739,2.723,2.5,2.2675,2.0775,
"Korea, Rep.",KOR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.10666667,10.805,13.2875,7.9475,7.938333333,5.7925,4.948333333,4.250833333,3.874166667,3.721666667,4.503333333,5.174166667,5.870833333,3.4825,3.856666667,4.1525,3.700833333,2.890833333,2.535833333,1.809166667,1.5575,1.67,2.025833333,
Kuwait,KWT,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,4.5,9.205833333,9.213333333,7.13,7.731666667,7.245833333,6.804166667,5.7325,5.2975,7.4025,7.5,7.313333333,7.591666667,7.0725,5.700833333,6.533333333,6.048333333,5.925,6.318333333,5.764166667,5.890833333,4.474516667,3.151908333,2.417533333,2.654758333,3.468575,4.924458333,5.446641667,4.805675,2.830541667,2.336733333,2.161283333,2.0418,2.020675,2.02425,1.899,1.624425,1.619058333,1.668566667,
Latin America & Caribbean (excluding high income),LAC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,23.5,15,13.33333333,12,14,16,,17.78833333,13.41666667,12,6.5,6,6.583333333,7.854166667,4.75,5,5,4.666666667,3.25,3,,,,,,,,,
Lebanon,LBN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,12.94166667,10.00916667,11.53,13.24166667,16.41666667,21.1775,21.95833333,17.5375,16.8575,16.76416667,17.085,15.56,14.80083333,16.3,15.54166667,13.36916667,13.60666667,12.49666667,11.21,10.85333333,11.03416667,8.693333333,7.373333333,8.149166667,7.983333333,7.974166667,7.704166667,7.3175,6.1975,5.884166667,5.7725,5.828333333,5.913333333,5.9775,5.928333333,6.2625,7.723333333,
Liberia,LBR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,10.3,11.5,10.20833333,10.25,9.808333333,9.34,7.25,5.883333333,5.433333333,6.766666667,,,,,6.341666667,6.366666667,,6.425,6.219166667,6.251666667,6.180833333,5.943333333,6.245833333,5.286666667,3.839640275,3.433333333,3.444166667,3.768535799,3.995833333,4.108333333,3.541666667,3.033333333,3.5,3.871703933,4.160833333,4.050833333,3.848333333,,,
Libya,LBY,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,3.5,3.5,4,4,4,4,4,4,4,4,4,4,5.125,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,,,,,,3.208333333,3,3,3,3,2.083333333,2.125,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,,
St. Lucia,LCA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,5.5,8,8,9.916666667,9.5,9.583333333,8,5.75,5.5625,5.541666667,6.125,4.138595694,4.306211589,4.037858179,3.832342784,4.425073403,4.502234394,4.651557698,4.800487923,4.758624988,4.79586774,4.881739953,4.265084387,5.465758165,3.047209981,2.833669052,2.950996086,3.100783694,3.259833505,3.251291552,3.323950586,3.494234067,3.058053834,2.934238185,2.800228129,2.273583333,1.8675,1.6575,1.5725,
Latin America & Caribbean,LCN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78,9.220833333,6.003333333,5.073333333,5.636666667,6.801666667,9.08,10.88916667,10.61083333,6.899166667,6.433333333,8.666275906,10.23083333,7.4975,5.986666667,7.095,9.0025,8.853249562,
Lower middle income,LMC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,7.5,,,,9.9,13.88888889,10.04166667,7,9.583333333,12.81666667,13,13,10.60833333,8.0625,8.425,13.34166667,12.73333333,11.8125,10.73333333,7.454166667,4.916666667,4.833333333,5.1875,5.161666667,4.241666667,4.216666667,4.543333333,6.458333333,7.641666667,4.85,3.683333333,2.695,2.85,2.85,2.725,2.334166667,1.106666667,1.2175,1.393958333,
Late-demographic dividend,LTE,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,9.166666667,3.916666667,3.5,3.5,4.5625,7.041666667,7.125,5.875,3.5,2.75,4.208333333,5.933583333,5.229825,6.219875,7.003191667,5.299383333,5.333516667,2.587,0.631057618,0.322883333,0.12410154,1.579012811,2.847140318,2.851144836,1.099018495,0.028546051,0.017564605,0.052698433,0.062807192,0.044590863,0.050426669,0.039195664,0.038275852,0.045521318,0.104689231,
St. Martin (French part),MAF,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,4.5,4.5,4.875,6,6.375,6.5,6.5,8,8.5,8.5,8.5,8.5,8.5,8.5,,,6.941666667,,,7.98,7.260833333,6.3875,5.158333333,5.038333333,4.544166667,3.779166667,3.605,3.523333333,3.666666667,3.669166667,3.914166667,3.809166667,3.694166667,3.756666667,3.834166667,3.914166667,3.8925,3.801666667,3.4625,3.1225,3.089166667,
Monaco,MCO,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,25.425,23.46666667,21.675,27.54166667,24.86666667,20.93333333,14.2,12.55083333,15.115,13.215,11.88,15.01,17.93416667,14.9425,7.669166667,7.572866801,7.631947966,7.228333333,5.716666667,11.97070893,10.72601544,5.772605024,4.490833333,
Madagascar,MDG,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75,20.5,20.5,20.5,20,19.5,17.625,19.4375,14.41,8.25,11.0825,15.0825,13.275,12,11.765,12.5975,16.375,19.8,16.5,13.25,11.3875,10.29166667,10.65,10.4,10.14583333,10.95416667,14.66666667,15,15,12.75,
Maldives,MDV,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,6,6,6,6,8,9,9,9.091666667,9,,,,,,,6.5,6.004166667,6.8,6.8,6.8,6.8,6.927083333,6.875,6.96875,7.5,7.5,6.5,6.5,6.5,6.5,6.5,6.5,4.049425,4.173323546,3.730764005,3.806529722,4.138889292,4.117083216,3.784068183,3.573889757,3.658947377,
Middle East & North Africa,MEA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,9.94,10.06666667,10.97166667,15.56916667,22.41583333,28.10166667,41.0525,59.9075,51.35666667,57.74416667,78.43333333,94.95916667,55.22416667,33.37166667,30.40416667,17.965,15.88166667,16.68583333,15.02916667,39.8225,26.40416667,16.36333333,15.45416667,11.60166667,8.256666667,6.234166667,3.7575,3.085833333,2.695,3.456666667,3.296666667,3.205,3.0425,2.010833333,1.2125,0.955833333,1.081666667,1.331666667,0.84,0.589166667,1.2875,2.695833333,3.270833333,
Marshall Islands,MHL,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5583333,24.07083333,12.75,11.64166667,11.68333333,11.39583333,11.18,9.973333333,9.56,7.971666667,6.541666667,5.497147945,4.713765016,5.029784364,6.185329152,7.772694326,7.466873949,6.085823019,5.169221826,4.441722102,3.711243564,2.900285454,2.503124984,2.215485671,2.039763816,
Mali,MLI,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6075,7.821666667,7.813333333,8.124166667,8.579166667,8.386666667,8.500833333,7.9925,7.654166667,7.258333333,6.998333333,6.925,6.49,,
Malta,MLT,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,0.75,0.75,0.875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,5.875,9,9,9,9,9.75,12.5,12.5,12.5,11,9.75,9.5,9.5,9.5,9.5,9.5,11.375,12,12,12,12,11.33333333,8,8,8,8,8,8,8,
Middle East & North Africa (excluding high income),MNA,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.245,4.8575,4.81875,4.99375,5.4,3.35,4.1,3.86,3.26,3.2504,,,,,,,,
Mongolia,MNG,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,300,300,300,300,300,375,425,280.2,115.7083333,74.61666667,44.75,36.37083333,33.30666667,23.4175,16.8,14.3,13.21666667,14.01666667,14.15,13,13.00666667,13.45916667,11.39166667,13.28211918,11.85897858,10.47421065,11.27378269,12.04568609,12.31495612,12.9787417,13.27166515,12.95585814,12.43616331,
Northern Mariana Islands,MNP,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
